gameId,attendance
21401078,17732
21401079,19812
21401080,19800
21401074,16427
21401076,18441
21401073,15366
21401072,17589
21401071,18581
21401069,14068
21401070,19911
21401066,18119
21401067,13438
21401068,17077
21401060,15091
21401062,17224
21401065,19800
21401059,19985
21401058,16636
21401055,12313
21401056,18203
21401057,20328
21401054,14420
21401053,19596
21401052,19911
21401051,21646
21401049,16814
21401050,19812
21401048,16201
21401047,17891
21401046,17435
21401045,15262
21401042,17008
21401043,18624
21401044,15788
21401041,19800
21401040,19299
21401037,16687
21401038,18203
21401039,19193
21401036,19596
21401034,18340
21401035,17898
21401033,20347
21401032,16453
21401030,19596
21401031,19218
21401029,16799
21401027,20399
21401028,18581
21401025,21998
21401026,18203
21401022,16272
21401023,20562
21401024,19710
21401020,16203
21401021,10079
21401019,17407
21401018,18055
21401017,18456
21401016,19812
21401014,19596
21401015,19498
21401013,16785
21401009,21753
21401010,14831
21401011,18203
21401012,20294
21401008,19800
21401005,20562
21401006,10776
21401004,19060
21401002,18235
21401003,17881
21401000,14399
21400999,19596
21400998,16835
21400997,16743
21400993,16614
21400994,14234
21400995,19626
21400992,16553
21400990,17060
21400991,17324
21400989,17422
21400988,17264
21400986,18581
21400987,19800
21400984,17248
21400985,17786
21400983,19211
21400982,18203
21400981,19596
21400980,19911
21400979,18119
21400978,14865
21400976,18165
21400977,20356
21400974,17136
21400975,19486
21400973,19155
21400972,20444
21400971,18203
21400969,18624
21400970,19800
21400967,19183
21400968,12331
21400964,18581
21400965,18781
21400962,15729
21400963,18186
21400960,19596
21400961,19279
21400959,17367
21400958,13217
21400956,12593
21400957,18203
21400954,17135
21400955,19600
21400952,15885
21400953,12400
21400951,17771
21400950,17121
21400948,20501
21400949,18581
21400947,16422
21400946,17295
21400945,19060
21400944,18055
21400943,14153
21400941,21815
21400942,12218
21400939,18418
21400938,15119
21400937,18997
21400936,18203
21400933,17041
21400934,15673
21400932,19596
21400930,15231
21400929,16216
21400928,19356
21400924,20562
21400926,19812
21400927,17624
21400923,17346
21400922,19596
21400921,18581
21400916,16445
21400917,18193
21400918,17399
21400919,17274
21400915,19244
21400911,19080
21400912,18165
21400914,15811
21400920,20356
21400910,19499
21400909,21696
21400907,19596
21400908,19060
21400906,18581
21400901,18224
21400902,13848
21400903,16925
21400904,18203
21400899,16691
21400900,19800
21400896,15981
21400897,15822
21400895,12234
21400893,21468
21400894,16779
21400890,16947
21400889,20367
21400888,18239
21400886,17732
21400887,19600
21400885,10742
21400884,13109
21400881,16581
21400882,15422
21400883,18345
21400877,21680
21400875,18055
21400876,19515
21400874,20367
21400873,19356
21400871,19733
21400872,19812
21400870,20356
21400868,18997
21400869,19962
21400867,17317
21400866,15002
21400862,21635
21400865,17797
21400858,18968
21400859,18624
21400860,16182
21400861,19800
21400856,18165
21400857,18089
21400855,17514
21400854,20562
21400852,16794
21400850,12813
21400851,19911
21400845,21509
21400846,18154
21400847,12763
21400849,16097
21400843,16126
21400844,16899
21400842,18309
21400841,20151
21400840,18203
21400839,19087
21400837,19161
21400834,13127
21400835,17076
21400831,21434
21400832,18240
21400833,16514
21400830,19802
21400829,18997
21400828,19782
21400827,20347
21400826,18203
21400824,17789
21400825,16108
21400823,18371
21400821,19812
21400820,19133
21400818,22292
21400819,18329
21400817,19982
21400816,19303
21400814,19596
21400815,18997
21400813,17317
21400812,19911
21400811,16110
21400808,14077
21400809,20356
21400805,18968
21400806,19053
21400807,19812
21400803,18259
21400804,16777
21400802,19358
21400801,18203
21400800,21920
21400799,19060
21400798,19585
21400797,19947
21400792,13046
21400793,14303
21400795,18203
21400796,20562
21400789,16083
21400790,14617
21400791,19800
21400788,15473
21400784,17071
21400785,21560
21400786,16901
21400783,15876
21400782,16511
21400778,12431
21400779,10987
21400777,19851
21400774,16691
21400775,16247
21400776,16031
21400773,17013
21400772,19800
21400767,18119
21400768,16991
21400769,16075
21400770,16944
21400766,20562
21400765,18203
21400764,19128
21400762,20398
21400763,16470
21400760,19812
21400761,16739
21400758,18402
21400759,20356
21400757,18581
21400756,18055
21400753,18239
21400754,14388
21400755,18203
21400749,19225
21400750,18322
21400751,17035
21400746,17732
21400752,19800
21400745,19488
21400744,16993
21400743,20562
21400742,17019
21400741,19596
21400740,19911
21400739,18581
21400735,18325
21400736,12544
21400737,11517
21400738,17156
21400732,18047
21400733,15126
21400734,19800
21400731,15892
21400729,19441
21400730,17317
21400727,12768
21400728,19812
21400726,10290
21400725,17199
21400724,19989
21400722,15487
21400723,18203
21400720,16037
21400721,19800
21400718,20562
21400719,15816
21400717,19812
21400716,17366
21400715,19596
21400714,18581
21400710,18119
21400711,19562
21400708,19006
21400709,18213
21400705,18165
21400706,17626
21400704,18055
21400703,19295
21400701,17932
21400702,19823
21400697,19018
21400698,17675
21400699,17062
21400700,20562
21400696,14333
21400695,18997
21400693,16736
21400692,16071
21400694,15665
21400691,16209
21400690,16322
21400689,18581
21400683,18047
21400685,18237
21400686,11434
21400687,16055
21400688,19812
21400684,19800
21400681,20562
21400682,11213
21400679,19596
21400680,18997
21400678,20160
21400676,18178
21400675,16204
21400674,19060
21400673,18947
21400670,15407
21400671,16419
21400672,18203
21400667,18997
21400665,19596
21400666,15410
21400663,18581
21400664,19800
21400659,17066
21400660,17687
21400661,18049
21400662,16704
21400658,20562
21400655,19352
21400654,17579
21400653,16388
21400652,19117
21400649,16133
21400650,16701
21400648,18581
21400646,20408
21400647,14978
21400642,19203
21400644,19693
21400645,19812
21400641,13640
21400640,19060
21400639,19567
21400637,21648
21400638,12415
21400636,19596
21400635,16427
21400634,16703
21400630,15112
21400631,13737
21400632,16268
21400628,15045
21400629,12148
21400625,16914
21400626,20562
21400627,13201
21400624,14434
21400623,19735
21400621,19441
21400622,17435
21400619,12707
21400620,20562
21400617,18266
21400618,19812
21400616,18119
21400615,19596
21400614,19060
21400613,19108
21400610,18581
21400609,16128
21400608,19800
21400607,16601
21400604,18119
21400606,14821
21400602,22024
21400603,18458
21400605,17732
21400601,15496
21400600,19285
21400599,19380
21400598,16350
21400596,17441
21400597,19911
21400594,20337
21400595,18581
21400593,18203
21400591,18624
21400592,19800
21400587,17558
21400589,15672
21400590,17788
21400586,18997
21400584,18315
21400585,18689
21400582,19596
21400583,19441
21400581,14022
21400579,21498
21400580,16067
21400576,16516
21400577,12016
21400578,19800
21400574,17309
21400575,16828
21400573,18997
21400570,16819
21400571,19911
21400567,16781
21400569,18116
21400566,21302
21400563,16905
21400564,16115
21400565,19800
21400562,18997
21400561,16143
21400560,17212
21400559,19060
21400558,18057
21400557,19546
21400554,21781
21400555,18235
21400556,17871
21400552,17496
21400553,19800
21400550,19060
21400549,19812
21400547,19596
21400548,18997
21400546,16029
21400544,15480
21400541,17639
21400542,18203
21400543,20356
21400539,16172
21400540,18859
21400538,18165
21400537,19441
21400536,19812
21400535,19800
21400533,19596
21400534,19487
21400532,16037
21400531,10547
21400530,13513
21400529,20279
21400527,16005
21400522,15171
21400523,20562
21400524,10288
21400525,16902
21400521,18581
21400520,12311
21400518,19596
21400519,19060
21400517,19827
21400516,17378
21400512,21510
21400513,16888
21400514,10386
21400515,16182
21400510,16720
21400511,17732
21400509,17771
21400508,18997
21400507,17166
21400506,19812
21400504,12254
21400505,20181
21400503,20562
21400502,19060
21400501,19829
21400500,16350
21400499,18581
21400496,21820
21400498,13702
21400495,15274
21400493,19596
21400494,18997
21400491,16514
21400492,19029
21400490,16238
21400488,17705
21400489,18203
21400486,18624
21400487,19812
21400484,19307
21400482,21794
21400483,13337
21400480,18203
21400478,18276
21400479,20562
21400481,18581
21400477,19198
21400476,18165
21400475,18624
21400474,19596
21400473,20053
21400471,17248
21400472,18947
21400470,20397
21400467,22032
21400468,18119
21400469,16364
21400466,19215
21400465,17414
21400464,19060
21400463,18322
21400461,17732
21400462,19887
21400459,17430
21400460,18165
21400458,18997
21400456,19800
21400457,14216
21400455,20417
21400454,18581
21400453,20562
21400452,19596
21400451,17317
21400450,18890
21400449,16788
21400447,21935
21400448,17732
21400446,19744
21400444,19085
21400445,20356
21400443,19335
21400441,19972
21400442,17317
21400440,14516
21400439,20424
21400436,18119
21400437,18376
21400438,18203
21400434,19016
21400435,13408
21400433,18846
21400432,18624
21400431,19540
21400430,22865
21400428,18581
21400427,19812
21400426,18997
21400425,18055
21400423,14653
21400424,18203
21400420,19191
21400421,17080
21400422,19600
21400417,17336
21400418,17489
21400419,20356
21400415,19596
21400413,20339
21400414,18581
21400410,21846
21400411,18316
21400412,16991
21400409,16913
21400407,12687
21400402,17317
21400403,17732
21400404,19720
21400405,15682
21400406,18207
21400401,20562
21400400,19800
21400399,19060
21400398,14125
21400397,20504
21400396,16998
21400394,16079
21400395,17384
21400393,19812
21400392,18997
21400391,15030
21400389,18119
21400390,18581
21400385,17042
21400386,20562
21400387,16274
21400388,19600
21400383,16032
21400384,13398
21400382,19596
21400381,15645
21400380,18137
21400379,21875
21400377,19060
21400378,12107
21400376,19495
21400375,18581
21400374,19800
21400371,16764
21400372,12287
21400373,19633
21400369,15459
21400370,20562
21400368,17317
21400365,18119
21400367,19812
21400364,16827
21400363,15823
21400362,19060
21400361,19441
21400360,17327
21400358,16805
21400359,19800
21400355,20562
21400356,15261
21400357,12903
21400351,15008
21400352,18203
21400348,15037
21400349,19600
21400350,15220
21400347,16242
21400346,18136
21400344,16227
21400345,13698
21400341,17113
21400342,17206
21400343,15939
21400340,20317
21400339,18581
21400337,17007
21400338,19911
21400334,15897
21400335,13557
21400336,18069
21400331,17989
21400332,16326
21400333,19800
21400328,21725
21400329,17437
21400327,16676
21400326,18203
21400324,19596
21400322,18581
21400320,21646
21400321,10337
21400323,19988
21400319,11733
21400317,16392
21400318,16081
21400315,18267
21400313,14963
21400314,18382
21400310,16512
21400311,13789
21400312,18203
21400309,12813
21400308,20562
21400307,19060
21400306,16511
21400305,10296
21400303,17732
21400304,19800
21400301,14519
21400302,14828
21400300,18997
21400298,19413
21400299,19812
21400296,16572
21400295,12143
21400294,16716
21400293,19060
21400292,16021
21400291,18581
21400289,22353
21400290,18060
21400287,15512
21400285,16325
21400282,18119
21400283,12101
21400279,18624
21400280,16146
21400281,20077
21400276,19102
21400277,15092
21400278,19451
21400275,19596
21400274,19191
21400273,19812
21400272,19060
21400271,16677
21400268,18151
21400269,13568
21400270,10463
21400266,15989
21400267,19600
21400263,16887
21400264,18490
21400262,19596
21400261,15522
21400260,15059
21400257,22042
21400254,12705
21400255,14083
21400256,19812
21400253,20562
21400252,19060
21400251,16768
21400249,12843
21400250,15150
21400248,18997
21400247,18843
21400246,15558
21400245,19812
21400244,16240
21400243,12737
21400242,17732
21400241,17121
21400239,18479
21400240,16119
21400237,14185
21400238,20562
21400235,16145
21400236,17581
21400234,18997
21400233,19459
21400232,15509
21400231,18581
21400228,18226
21400229,18203
21400230,18165
21400225,17079
21400226,13127
21400227,19800
21400224,19381
21400223,18203
21400222,18997
21400221,16099
21400220,18581
21400217,18058
21400218,14710
21400219,18203
21400214,20352
21400215,16253
21400216,13461
21400210,16972
21400211,20562
21400213,11223
21400209,17033
21400207,15265
21400208,17037
21400206,19647
21400205,15440
21400204,18904
21400203,19850
21400201,19800
21400198,17180
21400199,20562
21400200,11094
21400197,18997
21400193,18119
21400194,16692
21400195,19639
21400192,18452
21400190,14254
21400191,18581
21400189,13191
21400186,20562
21400187,19812
21400184,16870
21400185,18846
21400182,19596
21400183,19866
21400181,15232
21400180,20353
21400176,17712
21400177,12414
21400178,18203
21400179,20356
21400174,16517
21400175,19800
21400172,18126
21400173,16789
21400171,17317
21400170,19685
21400169,18245
21400167,15304
21400164,15694
21400165,10686
21400166,19800
21400159,20562
21400160,14748
21400161,16034
21400163,16374
21400158,16526
21400157,17190
21400156,12190
21400155,17848
21400154,19319
21400153,19441
21400152,18581
21400151,17012
21400148,16726
21400149,17732
21400150,11619
21400146,15345
21400147,20562
21400145,18997
21400144,18203
21400143,19680
21400142,19812
21400140,19596
21400141,19060
21400138,19441
21400139,17317
21400137,19730
21400135,22248
21400136,17215
21400133,20562
21400134,19800
21400131,18997
21400130,16291
21400127,18138
21400128,14775
21400129,18203
21400126,19812
21400122,16286
21400123,15947
21400121,19596
21400120,19604
21400118,15666
21400117,18996
21400115,12611
21400116,15184
21400114,17359
21400110,12595
21400111,17043
21400112,19658
21400109,14708
21400108,19596
21400106,19663
21400105,12390
21400103,19800
21400102,19313
21400101,21431
21400100,19812
21400098,20562
21400099,12513
21400097,18997
21400096,19055
21400095,16046
21400094,20195
21400092,18203
21400093,18470
21400091,12888
21400090,16127
21400088,13841
21400089,18581
21400086,22104
21400087,18312
21400084,17521
21400085,19735
21400083,17302
21400082,19060
21400081,19623
21400079,15476
21400080,18419
21400078,18203
21400074,17122
21400076,16102
21400077,19800
21400071,15891
21400072,16379
21400073,16820
21400070,19441
21400069,18311
21400068,19596
21400067,14539
21400065,15377
21400066,19911
21400064,18581
21400062,13098
21400063,15268
21400059,16249
21400060,16302
21400061,11915
21400057,15874
21400058,12111
21400056,18997
21400055,19441
21400053,21809
21400050,19666
21400051,19812
21400052,18877
21400049,15012
21400048,19060
21400047,12516
21400046,19948
21400045,15302
21400044,17732
21400043,12896
21400042,19441
21400041,19812
21400040,19666
21400039,19060
21400038,19596
21400037,17721
21400035,19356
21400036,18203
21400032,19118
21400033,19904
21400027,14547
21400028,18133
21400029,16141
21400030,19753
21400031,17992
21400025,14648
21400023,18717
21400022,22879
21400021,14441
21400020,19060
21400019,19697
21400017,18296
21400016,18846
21400015,19441
21400014,17317
21400011,17136
21400012,19911
21400009,17731
21400010,19812
21400006,18624
21400007,19744
21400008,19800
21400005,18165
21400003,18997
21400001,17097
21400002,19615
41300405,18581
41300403,19900
41300402,18581
41300401,18581
41300316,18203
41300306,20021
41300315,18581
41300305,18165
41300314,18203
41300304,19874
41300313,18203
41300312,18581
41300302,18165
41300311,18581
41300301,18165
41300236,19565
41300206,19502
41300225,18581
41300215,19615
41300235,18203
41300205,18165
41300224,20141
41300204,20356
41300234,19365
41300223,20321
41300213,17732
41300233,19530
41300203,20356
41300222,18581
41300212,19639
41300232,18203
41300202,18165
41300221,18581
41300211,19470
41300201,18165
41300147,18581
41300127,20457
41300167,19543
41300157,18203
41300107,18165
41300176,20204
41300146,20799
41300126,17732
41300166,19596
41300156,18119
41300106,19044
41300175,18230
41300125,20393
41300155,18203
41300135,21752
41300144,20796
41300105,18165
41300114,19092
41300174,20246
41300164,19596
41300134,20356
41300154,18119
41300113,19633
41300143,20636
41300104,19043
41300173,20302
41300123,17732
41300163,19596
41300103,18124
41300172,18331
41300142,18581
41300112,19603
41300132,21663
41300122,20382
41300102,18165
41300162,19570
41300152,18203
41300171,18240
41300131,21694
41300111,19640
41300141,18581
41300101,18165
41300161,19339
41300121,19800
21301228,20021
21301230,17232
21301216,17323
21301217,13111
21301218,14155
21301219,17421
21301220,18203
21301221,18581
21301222,18624
21301224,19842
21301225,20350
21301226,19812
21301223,17627
21301227,18846
21301215,19330
21301214,17732
21301213,19596
21301212,18422
21301211,19911
21301208,22087
21301210,17024
21301207,11918
21301204,17822
21301205,18821
21301206,20356
21301203,18997
21301201,19995
21301202,16965
21301197,19812
21301199,17732
21301198,16944
21301200,18165
21301195,20413
21301194,18372
21301192,19287
21301190,17140
21301191,17278
21301189,19060
21301188,18997
21301185,13126
21301186,18581
21301181,22219
21301182,17456
21301183,16689
21301184,18203
21301178,18624
21301179,17732
21301180,20300
21301176,17009
21301177,19800
21301174,20324
21301173,19459
21301171,15322
21301167,18119
21301168,13139
21301169,13447
21301170,16256
21301166,13868
21301162,15979
21301163,16085
21301164,18789
21301165,17784
21301161,18131
21301160,16696
21301159,18102
21300275,10117
21301158,19600
21300677,10587
21301155,19596
21301156,18422
21301157,20036
21301153,18325
21301151,17023
21301150,19239
21301149,19647
21301148,16310
21301145,18179
21301146,19558
21301147,16133
21301143,16992
21301144,19661
21301141,19596
21301142,18997
21301140,20089
21301139,18407
21301138,19681
21301137,21996
21301132,16210
21301133,18624
21301134,16754
21301135,19661
21301136,19812
21301130,17708
21301131,19800
21301128,19222
21301127,18203
21301125,16091
21301126,17317
21301124,14783
21301123,18581
21301120,17029
21301121,19609
21301114,18165
21301116,16092
21301117,12136
21301118,18294
21301119,17770
21301113,18110
21301112,20423
21301111,17732
21301110,18653
21301106,21494
21301107,12172
21301108,15548
21301103,11096
21301104,13062
21301105,19831
21301101,14894
21301102,18165
21301100,18355
21301098,19596
21301099,19994
21301097,18624
21301095,17732
21301096,16018
21301093,18203
21301094,17147
21301090,20210
21301091,17986
21301092,18581
21301088,18337
21301089,17996
21301087,17438
21301085,17106
21301080,22055
21301082,17699
21301083,18203
21301078,17732
21301079,21231
21301075,16003
21301076,19800
21301077,19708
21301074,19912
21301072,18334
21301073,15439
21301071,13228
21301070,19081
21301069,15594
21301068,17949
21301065,11632
21301066,16363
21301067,18165
21301063,18341
21301064,15979
21301061,15943
21301062,18805
21301060,18997
21301059,19607
21301057,15497
21301058,17896
21301056,19060
21301055,17595
21301050,21803
21301051,17784
21301052,14599
21301053,18203
21301048,12240
21301049,20030
21301047,15511
21301046,17803
21301044,19603
21301045,19812
21301043,16341
21301042,18324
21301041,17866
21301038,19596
21301037,19228
21301034,21799
21301035,18119
21301036,18185
21301033,19058
21301032,18706
21301031,18112
21301029,18422
21301030,17317
21301028,20188
21301025,15476
21301026,17732
21301027,20007
21301022,18165
21301023,12745
21301024,19800
21301021,19596
21301019,18315
21301018,18246
21301017,18997
21301016,17508
21301015,16671
21301014,20100
21301011,17011
21301013,19812
21301009,18624
21301010,17222
21301008,13222
21301007,19596
21301005,19572
21301006,16084
21301004,11759
21301003,20562
21301002,16553
21301001,20132
21300999,22261
21301000,18156
21300998,17401
21300997,18165
21300995,19274
21300994,20063
21300991,13171
21300992,18203
21300993,18242
21300990,17050
21300989,19666
21300987,14536
21300988,18717
21300986,22012
21300983,16921
21300985,15164
21300981,19812
21300980,19596
21300979,19381
21300978,18581
21300977,16913
21300975,18624
21300976,19600
21300971,16983
21300972,16011
21300973,14754
21300974,18465
21300969,12554
21300968,21747
21300967,19570
21300965,18581
21300964,17982
21300963,16513
21300962,18624
21300957,19616
21300958,16097
21300959,11109
21300960,18247
21300961,17220
21300956,19596
21300952,21634
21300953,17391
21300954,12473
21300955,18203
21300951,15234
21300950,18165
21300949,19226
21300948,17774
21300947,10114
21300944,17351
21300945,19657
21300946,19812
21300943,14312
21300942,19596
21300941,20361
21300939,18321
21300940,13116
21300936,17115
21300937,18624
21300938,17732
21300935,18997
21300934,22028
21300933,19178
21300931,14839
21300930,17298
21300928,20562
21300929,13569
21300927,19596
21300925,18248
21300924,20251
21300922,16242
21300923,16061
21300920,18195
21300921,19812
21300917,21318
21300918,15688
21300919,18188
21300916,18488
21300914,18581
21300913,20043
21300911,14294
21300907,18155
21300908,17053
21300909,14007
21300904,15372
21300905,16012
21300906,13911
21300903,18436
21300902,15068
21300900,18523
21300901,18203
21300898,17966
21300899,18165
21300896,20013
21300897,16225
21300895,15240
21300894,10022
21300891,17732
21300893,19727
21300890,14065
21300889,16759
21300887,18203
21300888,18581
21300886,16704
21300884,18658
21300883,21739
21300882,19060
21300880,20068
21300881,17085
21300879,17011
21300878,14081
21300876,18330
21300877,18624
21300872,18997
21300873,16578
21300870,20398
21300871,18581
21300868,18203
21300869,19812
21300867,18601
21300866,14826
21300865,19634
21300864,17758
21300862,19258
21300861,20015
21300860,19639
21300859,18581
21300855,21701
21300856,19729
21300857,16989
21300858,18203
21300854,16605
21300853,12817
21300850,16058
21300851,16273
21300849,12418
21300846,13758
21300847,18165
21300845,17130
21300842,14071
21300843,19812
21300841,12216
21300838,15510
21300839,18997
21300840,19458
21300837,16263
21300835,17238
21300836,17435
21300834,19848
21300833,18203
21300832,19596
21300831,17317
21300830,19323
21300829,17165
21300827,19045
21300828,15213
21300825,18317
21300826,18385
21300824,18997
21300823,19998
21300822,18422
21300820,21621
21300821,17963
21300819,18053
21300815,15867
21300816,16498
21300817,14928
21300818,18854
21300814,19596
21300812,11186
21300813,18203
21300811,18997
21300809,20057
21300810,17317
21300807,16135
21300808,17386
21300805,15109
21300806,16495
21300804,13529
21300801,14400
21300802,16539
21300803,17704
21300799,16461
21300798,20461
21300796,17317
21300795,11285
21300792,18165
21300793,12904
21300794,15624
21300791,18997
21300790,21500
21300788,19596
21300789,19175
21300787,19368
21300784,18314
21300785,11012
21300786,12139
21300780,17922
21300781,16862
21300782,13184
21300783,19812
21300777,17663
21300778,15310
21300779,17121
21300776,18209
21300775,20018
21300774,17927
21300772,21325
21300773,15613
21300770,11467
21300771,14245
21300769,19596
21300767,11016
21300768,12002
21300764,16124
21300763,19157
21300758,17650
21300759,17732
21300760,16484
21300761,16366
21300762,18173
21300757,18997
21300756,18203
21300754,17846
21300755,19911
21300753,15923
21300752,17506
21300750,15190
21300751,15870
21300748,19060
21300747,16541
21300746,19928
21300743,18624
21300744,13727
21300745,19812
21300739,18165
21300740,15595
21300741,15211
21300742,16294
21300738,19596
21300737,17732
21300736,19672
21300735,17317
21300734,15122
21300728,19812
21300729,18217
21300730,16188
21300731,16232
21300732,18203
21300725,15205
21300727,15791
21300724,19596
21300723,16636
21300722,12559
21300721,15374
21300720,15178
21300718,16567
21300719,17139
21300717,19595
21300714,11147
21300715,17086
21300716,18203
21300712,16727
21300713,19802
21300710,16266
21300711,13259
21300709,18624
21300708,19060
21300706,16248
21300704,18581
21300705,19812
21300701,18309
21300702,17017
21300699,13018
21300700,16649
21300697,18165
21300698,20356
21300696,19911
21300694,17131
21300693,19614
21300691,17429
21300692,17732
21300690,14702
21300689,17292
21300688,19596
21300687,19812
21300686,16541
21300685,19060
21300684,15195
21300683,18581
21300682,16151
21300679,11175
21300678,18624
21300675,19673
21300676,17694
21300673,19596
21300674,18997
21300672,19385
21300671,18314
21300669,11534
21300670,19812
21300668,13985
21300667,16663
21300664,21637
21300665,11126
21300666,18203
21300663,15790
21300662,10793
21300660,19596
21300661,15939
21300659,19662
21300658,18624
21300656,17197
21300657,15872
21300655,19812
21300653,20006
21300651,19155
21300652,17754
21300650,15879
21300649,17512
21300648,19217
21300646,18252
21300645,19596
21300644,17317
21300641,21755
21300642,16998
21300635,17601
21300636,18624
21300637,16110
21300638,17147
21300639,14107
21300640,19812
21300633,16101
21300634,11489
21300632,20066
21300631,19608
21300629,16465
21300627,16488
21300628,11266
21300630,18581
21300626,19812
21300621,14760
21300622,16890
21300623,16713
21300624,18179
21300625,14492
21300620,16387
21300618,16459
21300619,18203
21300616,15482
21300617,19619
21300615,19596
21300613,21626
21300614,18135
21300612,19262
21300611,17485
21300610,19812
21300608,14929
21300609,18650
21300606,18762
21300607,17417
21300605,16211
21300603,18203
21300604,18096
21300602,17548
21300601,17706
21300600,20375
21300596,21710
21300597,18082
21300598,17111
21300599,18045
21300593,19631
21300594,18165
21300595,17039
21300592,18203
21300590,18486
21300591,16486
21300589,18581
21300588,17212
21300586,18624
21300587,18528
21300581,19812
21300582,16164
21300583,19286
21300584,19800
21300585,17005
21300580,18231
21300578,18165
21300579,18689
21300576,19596
21300575,19998
21300574,16022
21300570,11379
21300571,12399
21300572,15918
21300573,17917
21300569,17569
21300566,16489
21300567,10106
21300568,20356
21300565,18997
21300564,17177
21300563,17530
21300561,17232
21300560,19695
21300558,21287
21300559,15552
21300556,17750
21300557,19812
21300555,15819
21300554,18098
21300552,16072
21300553,16841
21300551,20011
21300550,17947
21300549,20116
21300547,21413
21300545,15224
21300546,16278
21300543,19800
21300544,17454
21300541,19596
21300542,19316
21300540,15694
21300539,18480
21300538,15148
21300534,17049
21300536,16533
21300533,13115
21300531,18165
21300532,13742
21300530,17315
21300529,19812
21300528,19214
21300527,18949
21300524,12202
21300525,17557
21300526,18229
21300522,15169
21300523,17732
21300520,18581
21300521,16194
21300519,15518
21300517,16224
21300518,18547
21300516,19656
21300513,21181
21300514,15916
21300515,11739
21300512,19812
21300508,12079
21300509,13344
21300510,16147
21300507,19060
21300506,15326
21300505,10736
21300504,18997
21300503,19892
21300502,18203
21300499,17502
21300500,20020
21300501,17390
21300498,14134
21300496,20004
21300497,16410
21300495,14344
21300494,18581
21300492,21539
21300493,18065
21300489,18165
21300490,18846
21300488,18997
21300486,20187
21300485,18304
21300483,15210
21300484,18624
21300482,14940
21300480,20014
21300481,16259
21300478,14844
21300479,16012
21300475,21721
21300476,18203
21300474,20350
21300473,14248
21300472,19160
21300471,16006
21300470,14002
21300469,18271
21300468,15713
21300467,18997
21300463,21507
21300464,18232
21300465,17409
21300462,15062
21300461,18165
21300459,19278
21300457,19155
21300458,19125
21300454,17688
21300455,16111
21300456,17035
21300453,15050
21300452,18997
21300450,18203
21300448,19384
21300449,15415
21300447,19278
21300446,20071
21300445,15623
21300444,14971
21300441,22099
21300443,17017
21300440,15180
21300437,18165
21300438,19800
21300439,19336
21300436,18624
21300435,19596
21300434,17317
21300433,19911
21300431,16473
21300432,18089
21300429,17732
21300430,19812
21300427,18129
21300428,16464
21300426,20053
21300425,20305
21300423,18682
21300422,19596
21300421,18581
21300420,18997
21300419,19812
21300418,17732
21300417,17317
21300415,18551
21300416,14814
21300414,18581
21300412,18328
21300413,16665
21300410,17732
21300411,20204
21300407,13534
21300408,19215
21300409,15105
21300406,19304
21300405,18203
21300404,18165
21300403,19129
21300401,20027
21300400,15241
21300398,14541
21300399,18581
21300397,21658
21300394,18078
21300396,14606
21300395,14283
21300393,18169
21300392,19812
21300391,18997
21300390,15974
21300389,19406
21300388,18165
21300384,11150
21300385,19058
21300387,19600
21300383,15267
21300382,19596
21300381,18203
21300380,19060
21300379,18242
21300378,13661
21300377,19425
21300375,11869
21300376,13776
21300372,10185
21300373,17101
21300374,16187
21300369,19898
21300370,15574
21300367,17035
21300366,17217
21300364,11339
21300365,15689
21300363,19253
21300362,21200
21300357,15146
21300358,17071
21300359,16733
21300360,19600
21300361,19812
21300356,15443
21300354,15111
21300355,14393
21300350,15606
21300351,15417
21300352,13003
21300348,19973
21300346,21386
21300347,10189
21300344,19656
21300345,19812
21300342,17101
21300343,16509
21300341,19596
21300339,15616
21300340,14128
21300337,15219
21300338,18581
21300335,15516
21300336,18203
21300332,11251
21300333,17479
21300334,15159
21300329,18165
21300330,16119
21300331,17133
21300328,19997
21300327,15563
21300326,19596
21300325,15198
21300320,16345
21300322,13450
21300323,14517
21300324,19812
21300319,17587
21300318,11377
21300317,18997
21300316,21303
21300313,12503
21300314,15738
21300315,11251
21300310,14580
21300312,17702
21300309,15329
21300307,13511
21300305,12355
21300306,13293
21300303,18997
21300301,16407
21300302,18203
21300300,18034
21300299,19812
21300298,20142
21300297,16500
21300295,14963
21300296,18581
21300293,15088
21300294,19888
21300290,13113
21300288,19833
21300289,17317
21300287,12672
21300285,18145
21300286,17694
21300282,13282
21300283,17263
21300284,19812
21300280,14088
21300281,18194
21300279,22125
21300277,17732
21300276,18950
21300274,15519
21300271,18151
21300272,12835
21300273,14524
21300270,12020
21300269,14642
21300267,15089
21300266,19612
21300265,15069
21300263,17732
21300264,19741
21300261,10061
21300260,19023
21300259,15801
21300258,17318
21300257,21615
21300256,12809
21300255,18997
21300254,19812
21300253,18203
21300251,15588
21300252,19617
21300250,14107
21300248,16290
21300246,12957
21300247,15471
21300244,20173
21300245,18581
21300243,17012
21300242,17296
21300240,17317
21300234,18138
21300235,18203
21300236,18165
21300237,17807
21300231,15463
21300232,17685
21300233,15202
21300228,15081
21300229,15159
21300230,18290
21300227,19270
21300226,12731
21300225,20211
21300221,18051
21300222,11584
21300223,14244
21300224,18203
21300217,17319
21300218,17732
21300219,20562
21300220,14228
21300215,15170
21300216,15839
21300214,15330
21300213,13164
21300211,16421
21300212,19204
21300210,19939
